FullState,Jeweller,Address,City,StateCode,Zip
 Tuscaloosa,Fashion Jewelry," 1701 McFarland Blvd E,"," Tuscaloosa,", AL , 35404
 Trussville,Leeds Jewelry & Web Design," 8139 Parkway Dr,"," Leeds,", AL , 35094
 Trinity,Bama Pawn & Gun," 305 Beltline Rd,"," Decatur,", AL , 35601
 Trinity,Jimmy Smith Jewelers," Southland Plz, Decatur AL, 35601,"," Decatur,", AL , 35601
 Troy,Bonita Bell Jewelry," 70 Dicks Rd,"," Goshen,", AL , 36035
 Troy,South Main Jewelers," 130 S Main St,"," Brundidge,", AL , 36010
 Walnut Grove,King Arthur Clock & Jewelry," 10506 Al Highway 168,"," Boaz,", AL , 35957
 Walnut Grove,Zales," 501 Elizabeth St,"," Boaz,", AL , 35957
 Walnut Grove,Reflections By KK," 201 Elizabeth St,"," Boaz,", AL , 35957
 Walnut Grove,Sand Mtn Pawn And Outdoors," Highway 431,"," Boaz,", AL , 35957
 Walnut Grove,Sand Mountain Pawn," 12877 US Highway 431,"," Boaz,", AL , 35956
 Walnut Grove,Boyd's Oneonta Pawn Shop," 402 2nd Ave E,"," Oneonta,", AL , 35121
 Walnut Grove,Cargile Jewelers," 102 3rd St N,"," Oneonta,", AL , 35121
 Walnut Grove,Oneonta Coin Exchange," 322 1st Ave E,"," Oneonta,", AL , 35121
 Walnut Grove,Shirley's Fine Jewelry," 307 1st Ave E,"," Oneonta,", AL , 35121
 Walnut Grove,Attalla Pawn & Jewelry," 709 Gilbert Ferry Rd SE,"," Attalla,", AL , 35954
 Walnut Grove,La Bella Vita Clothing And Accessories," 307 5th Ave NW,"," Attalla,", AL , 35954
 Empire,Glitz & Glam Boutique," 305 Crawford St,"," Fairfield,", AL , 35064
 Empire,Kay Jewelers," 7201 Aaron Aronov Dr Space 33,"," Fairfield,", AL , 35064
 Empire,Kay Jewelers," WESTERN Hills Mall,"," Fairfield,", AL , 35064
 Enterprise,First Class Diamonds & Jewelry," 1230 Westgate Pkwy # 4,"," Dothan,", AL , 36303
 Enterprise,Maria's Paparazzi Jewelry," 473 Berlin Rd,"," Dothan,", AL , 36301
 Enterprise,Firefly Beads," 3074 Ross Clark Cir Ste 10,"," Dothan,", AL , 36301
 Enterprise,Jpc," 890 W Main St # 4,"," Dothan,", AL , 36301
 Enterprise,Piercing Pagoda," 900 Commons Dr Ste 205,"," Dothan,", AL , 36303
 Enterprise,The Nature Gallery," 156 N Foster St,"," Dothan,", AL , 36303
 Epes,Fincher & Ozment Jewelers," 1657 McFarland Blvd N Ste G3D,"," Tuscaloosa,", AL , 35406
 Epes,Kay Jewelers," 1701 McFarland Blvd E Unit 179,"," Tuscaloosa,", AL , 35404
 Equality,Magic Pawn," 601 S Memorial Dr,"," Prattville,", AL , 36067
 Equality,Charlotte's Jewelry," 8161 Vaughn Rd,"," Montgomery,", AL , 36116
 Estillfork,B & B Jewelers," 7540 Memorial Pkwy SW Ste T,"," Huntsville,", AL , 35802
 Estillfork,American Pawn & Jewelry," 2011 Sparkman Dr NW,"," Huntsville,", AL , 35810
 Estillfork,Alexander's Jewelry & Coin Investors," 2314 Memorial Pkwy SW,"," Huntsville,", AL , 35801
 Estillfork,Sabghi Jewelers," 7500 Memorial Pkwy SW,"," Huntsville,", AL , 35802
 Estillfork,Osborne's Jewelers," 3502 Memorial Pkwy SW,"," Huntsville,", AL , 35801
 Estillfork,Simons Jewelers," 2315 Jordan Ln SW,"," Huntsville,", AL , 35805
 Eufaula,Grace Jewelers," 3131 Manchester Expy,"," Columbus,", GA , 31909
 Eufaula,Gold & Silver Trading Center," 3717 Gentian Blvd,"," Columbus,", GA , 31907
 Eufaula,Nationwide Pawn & Jewelers," 2901 University Ave,"," Columbus,", GA , 31907
 Eufaula,Columbus Pawn Shop," 2241 Fort Benning Rd,"," Columbus,", GA , 31903
 Eufaula,Regal Jewelers," 1023 Broadway,"," Columbus,", GA , 31901
 Ethelsville,Buxton Jewelry Store," 119 E Commerce St,"," Aberdeen,", MS , 39730
 Ethelsville,Buxton Music Central," 115 E Commerce St,"," Aberdeen,", MS , 39730
 Ethelsville,Buxton Music Store-," 119 E Commerce St,"," Aberdeen,", MS , 39730
 Ethelsville,Jeweler's Bench," 124 Highway 12 W,"," Starkville,", MS , 39759
 Ethelsville,Montgomery's Jewelry," 218 E Main St,"," Starkville,", MS , 39759
 Eutaw,Tnt Hobbies," 1212 15th St E,"," Tuscaloosa,", AL , 35404
 Eutaw,Piercing Pagoda," 1701 McFarland Blvd E,"," Tuscaloosa,", AL , 35404
 Eutaw,The Avenue," 5621 Highway 69 S,"," Tuscaloosa,", AL , 35405
 Eva,Guntersville Pawn," 12777 US Highway 431,"," Guntersville,", AL , 35976
 Eva,Swords Jewelry," 384 Gunter Ave,"," Guntersville,", AL , 35976
 Eva,Griffins Jewelers," 11611 US Highway 431,"," Guntersville,", AL , 35976
 Eva,JCS 14 Karat," 1113 8th Ave SE,"," Decatur,", AL , 35601
 Eva,Beltline Pawn And Jewelry," 901 Wimberly Dr SW,"," Decatur,", AL , 35603
 Eva,JV's Pawn Shop," 1815-1 6th Ave Southeast,"," Decatur,", AL , 35601
 Eva,Zales," 1801 Beltline Rd SW,"," Decatur,", AL , 35601
 Fackler,Treasures," 1307 Dinah Shore Blvd,"," Winchester,", TN , 37398
 Fackler,Diamonds For You," DOLLAR Tree Shopping Ctr,"," Decherd,", TN , 37324
 Fackler,Sigi's Jewelry Repair," 430 Gault Ave N,"," Fort Payne,", AL , 35967
 Fackler,Martin's Jeweler Inc," 217 Gault Ave N,"," Fort Payne,", AL , 35967
 Fackler,La Magnifica," 5011 Martin Ave NE,"," Fort Payne,", AL , 35967
 York,AVON eRepresentative," 101 Holliday Cir,"," Livingston,", AL , 35470
 York,It's Fashion," 965 US Highway 80 W Ste 1500,"," Demopolis,", AL , 36732
 York,The Gold Mine," 306 US Highway 80 E,"," Demopolis,", AL , 36732
 York,"LaBiche Jewelers, LLC"," 2212 8th St,"," Meridian,", MS , 39301
 York,24 Krt Inc," 4908 29th Ave,"," Meridian,", MS , 39305
 York,Jewelry Palace," 1300 Bonita Lakes Cir,"," Meridian,", MS , 39301
 York,Kay Jewelers," 1490 Bonita Lakes Cir,"," Meridian,", MS , 39301
 Woodville,Clements," 1507 S Broad St,"," Scottsboro,", AL , 35768
 Woodville,Miller's Jewelry," 3509 S Broad St Ste 209,"," Scottsboro,", AL , 35769
 Woodville,Scottsboro Gun & Pawn Shop," 115 N Broad St,"," Scottsboro,", AL , 35768
 Woodville,Friedman's," 24833 John T Reid Pkwy,"," Scottsboro,", AL , 35768
 Woodville,Gina's Jewelry & Gifts," 110 S Market St,"," Scottsboro,", AL , 35768
 Woodville,Byrd's Jewelry & Pawn," 620 E Willow St,"," Scottsboro,", AL , 35768
 Woodville,Wales Jewelry Co," 137 E Laurel St,"," Scottsboro,", AL , 35768
 Woodstock,D & M Davis Inc," 2 Western RD,"," Woodstock,", AL , 35188
 Woodstock,"Elaine Davis, Independent Avon Representative"," 1712 Diane St,"," Cottondale,", AL , 35453
 Woodstock,Cash America Pawn," 1030 9th Ave N,"," Bessemer,", AL , 35020
 Woodstock,Coin Castle West," 700 Academy Dr,"," Bessemer,", AL , 35022
 Woodstock,Zales," 4500 Katies Way,"," Bessemer,", AL , 35022
 Woodstock,Kay Jewelers," 4897 Promenade Pkwy Suite 109,"," Bessemer,", AL , 35022
 Woodstock,April's Jewelry & Pawn," 4319 Bessemer Super Hwy,"," Bessemer,", AL , 35020
 Woodstock,J&K Collectibles," 3215 Long Avenue D,"," Bessemer,", AL , 35020
 Wing,Cagle Jewelers & Goldsmithing," 101 S Cotton St,"," Andalusia,", AL , 36420
 Wing,Christopher's Diamonds and Fine Jewelry," 156 Covington Mall,"," Andalusia,", AL , 36420
 Wing,Cagle Jewelers & Goldsmithing," 118 E Three Notch St,"," Andalusia,", AL , 36420
 Wing,Sanders Fine Jewelry," 200 Westgate Plz,"," Andalusia,", AL , 36420
 Wing,Alabama Precious Metals," 1094 Dr M L K Jr Expy,"," Andalusia,", AL , 36420
 Wing,Christopher's Diamonds," 286B W Bypass,"," Andalusia,", AL , 36420
 Wing,Weaver's Apparel & Fine Jewelry," 115 Saint Joseph Ave,"," Brewton,", AL , 36426
 Wing,Treasure Chest," 111 Saint Joseph Ave,"," Brewton,", AL , 36426
 Wing,Covington Jewelers Inc," 101 E Covington Ave,"," Opp,", AL , 36467
 Wing,Len's Jewelers," 309 Palafox St,"," Flomaton,", AL , 36441
 Wing,Len's Jewelers," 22172 Highway 31,"," Flomaton,", AL , 36441
 Woodland,Bowdon Pawn and motorsport," 115 W College St,"," Bowdon,", GA , 30108
 Woodland,Sheppard's," 942 Main St,"," Roanoke,", AL , 36274
 Woodland,Duke's Jewelry," 60065 Highway 49,"," Lineville,", AL , 36266
 Woodland,"Baxley Jewelers, LLC"," 412 Adamson Square,"," Carrollton,", GA , 30117
 Woodland,Willis Jewelry Co," 203 Adamson Sq,"," Carrollton,", GA , 30117
 Woodland,Gold Nugget Pawn Shop," 201 Newnan Rd,"," Carrollton,", GA , 30117
 Woodland,Buck Creek Pawn & Jewelry," 2692 N Highway 27,"," Carrollton,", GA , 30117
 Winfield,Gold Connection," 971 US Highway 43,"," Winfield,", AL , 35594
 Winfield,Bead Shop," 25 Jackson Dr,"," Eldridge,", AL , 35554
 Winfield,Macee Leigh," 1151 Mount Hebron Road,"," Beaverton,", AL , 35544
 Winfield,ID EyeCandy," 33041 1st Ave. NW,"," Carbon Hill,", AL , 35549
 Winfield,Alabama Pawn & Cash Inc," 308 Temple Ave N,"," Fayette,", AL , 35555
 Roanoke,Ann's Flowers Gifts Jewelry & Nursery," 83670 Highway 9,"," Ashland,", AL , 36251
 Roanoke,Fred's Jewelry," 83670 Highway 9,"," Ashland,", AL , 36251
 Roanoke,It's Fashion," 3418 20th Ave Ste A,"," Valley,", AL , 36854
 Roanoke,That One Jewelry Gifts," 1909 41st St,"," Valley,", AL , 36854
 Roanoke,It's Fashion," 6 Chambers Square Shopping Ctr,"," Valley,", AL , 36854
 Roanoke,Anita's Collection," 2005 30th St,"," Valley,", AL , 36854
 Roanoke,"Baxley Jewelers, LLC"," 412 Adamson Square,"," Carrollton,", GA , 30117
 Snow Hill,Young's Fashion," 116 Butler Sq,"," Greenville,", AL , 36037
 Snow Hill,Fresh Produce," 1403 S Highway 21 Byp,"," Monroeville,", AL , 36460
 Rogersville,Grogan Jewelers," 285 Cox Creek Pkwy,"," Florence,", AL , 35630
 Rogersville,Pawn Max Inc," 855 Florence Blvd,"," Florence,", AL , 35630
 Rogersville,Lons Jeweler," 1559 Florence Blvd,"," Florence,", AL , 35630
 Rogersville,Mayhall Benchmaster Jewelry," 168 Ana Dr,"," Florence,", AL , 35630
 Rogersville,Zales," 301 Cox Creek Pkwy,"," Florence,", AL , 35630
 Rogersville,Grogan Jewelers," 285 Cox Creek Pkwy,"," Florence,", AL , 35630
 Rogersville,Grogan Jewelers," 251 Cox Creek Pkwy,"," Florence,", AL , 35630
 Rogersville,Graham Diamond Co Inc," 285 Cox Creek Pkwy,"," Florence,", AL , 35630
 Rogersville,Kay Jewelers," 301 Cox Creek Pkwy Suite 1030,"," Florence,", AL , 35630
 Rogersville,Lumpkin's Landing," 400 County Road 345,"," Florence,", AL , 35634
 Wilton,Edwards Jewelers," 617 2nd Ave N,"," Clanton,", AL , 35045
 Wilton,Morlyn's," 621 2nd Ave N,"," Clanton,", AL , 35045
 Wilton,Main Street Jewelers," 605 2nd Ave N,"," Clanton,", AL , 35045
 Wilton,Southern Valley Pawn," 701 2nd Ave N,"," Clanton,", AL , 35045
 Wilton,Cash America Pawn," 1030 9th Ave N,"," Bessemer,", AL , 35020
 Wilton,Coin Castle West," 700 Academy Dr,"," Bessemer,", AL , 35022
 Wilsonville,Soleil," 2834 Pelham Pkwy Ste E,"," Pelham,", AL , 35124
 Wilsonville,Temptations Jewelry Sales Inc," 999 Yeager Pkwy,"," Pelham,", AL , 35124
 Wilsonville,Alabama Gold Refinery," 2969 Pelham Pkwy,"," Pelham,", AL , 35124
 Wilsonville,Paul's Diamond Ctr," 300 Colonial Promenade Pkwy Ste 300,"," Alabaster,", AL , 35007
 Wilmer,Fine Hand Crafted Jewelry and Gemstones by MrGemStoneEyes," 1102 A Shelton Beach Road,"," Saraland,", AL , 36571
 Wilmer,Diva Bling," 207 Stauffer Ave,"," Saraland,", AL , 36571
 Whatley,It's Fashion," 3050 Old Highway 5 N,"," Thomasville,", AL , 36784
 Whatley,Camden Jewelry & Gifts," 47 Camden Byp,"," Camden,", AL , 36726
 Whatley,Earle's Jewelers," 119 N Main St,"," Atmore,", AL , 36502
 Whatley,State Line Pawn Shop," 300 E Church St Ste G,"," Atmore,", AL , 36502
 Westover,Alabama Gold Refinery," 2969 Pelham Pkwy,"," Pelham,", AL , 35124
 Westover,Paul's Diamond Ctr," 300 Colonial Promenade Pkwy Ste 300,"," Alabaster,", AL , 35007
 Westover,Scott's Jewelry & Pawn," 873 1st St N,"," Alabaster,", AL , 35007
 Westover,Alabama Wholesale Diamonds," 1820 Tin Valley Cir,"," Birmingham,", AL , 35235
 Westover,We Buy Gold," 880 Brookwood Vlg,"," Birmingham,", AL , 35209
 Wetumpka,Joanna's Fine Jewelry & Gifts," 3571 Grandview Dr,"," Millbrook,", AL , 36054
 Wetumpka,Bryan Jewelry," 1876 E Main St,"," Prattville,", AL , 36066
 Wetumpka,Zales," 2324 Hilltop Farm Rd,"," Prattville,", AL , 36067
 Wetumpka,Rick's Jewelers," 1992 Highway 14 E,"," Prattville,", AL , 36066
 Wetumpka,Southern Bullion Coin And Jewelry," 1963 Cobbs Ford Rd,"," Prattville,", AL , 36066
 Wetumpka,Tiger Stripes," 136 Shady Oak Ln,"," Prattville,", AL , 36066
 Wetumpka,Cheapskates East," 185 W Main St,"," Prattville,", AL , 36067
 Wetumpka,Mack's Fine Jewelry Designs," 831 S Memorial Dr,"," Prattville,", AL , 36067
 Wetumpka,Magic Pawn," 601 S Memorial Dr,"," Prattville,", AL , 36067
 Wetumpka,Charlotte's Jewelry," 8161 Vaughn Rd,"," Montgomery,", AL , 36116
 West Blocton,Paul's Diamond Ctr," 300 Colonial Promenade Pkwy Ste 300,"," Alabaster,", AL , 35007
 West Blocton,Scott's Jewelry & Pawn," 873 1st St N,"," Alabaster,", AL , 35007
 West Blocton,Cash America Pawn," 1030 9th Ave N,"," Bessemer,", AL , 35020
 West Blocton,Coin Castle West," 700 Academy Dr,"," Bessemer,", AL , 35022
 West Blocton,Zales," 4500 Katies Way,"," Bessemer,", AL , 35022
 West Blocton,Kay Jewelers," 4897 Promenade Pkwy Suite 109,"," Bessemer,", AL , 35022
 West Blocton,April's Jewelry & Pawn," 4319 Bessemer Super Hwy,"," Bessemer,", AL , 35020
 West Blocton,J&K Collectibles," 3215 Long Avenue D,"," Bessemer,", AL , 35020
 West Blocton,Rebecca's Jewelry," 1825 13th Ave N,"," Bessemer,", AL , 35020
 West Blocton,My Jeweler," 1825 12th Ave N,"," Bessemer,", AL , 35020
 West Blocton,Wholesale Accessory Market," 4959 15th Street Rd,"," Bessemer,", AL , 35023
 West Blocton,James Jewelry Co," 217 19th St N,"," Bessemer,", AL , 35020
 West Greene,Tnt Coin Shop," 1212 Veterans Memorial Parkway , Tuscaloosa, AL 35404,"," Tuscaloosa,", AL , 35401
 West Greene,Hudson Poole Jewelers Inc," 1111 Greensboro Ave,"," Tuscaloosa,", AL , 35401
 West Greene,Gillis Jewelers," 1351 McFarland Blvd NE,"," Tuscaloosa,", AL , 35406
 West Greene,Zales," 1701 McFarland Blvd E,"," Tuscaloosa,", AL , 35404
 West Greene,Fincher & Ozment Jewelers," 1657 McFarland Blvd N Ste G3D,"," Tuscaloosa,", AL , 35406
 West Greene,Kay Jewelers," 1701 McFarland Blvd E Unit 179,"," Tuscaloosa,", AL , 35404
 West Greene,Everyday Indulgence," 2111 University Blvd,"," Tuscaloosa,", AL , 35401
 West Greene,Charming Charlie," 1800 McFarland, Suite 117,"," Tuscaloosa,", AL , 35404
 West Greene,Duet Art & Jewelry," 2113B University Blvd,"," Tuscaloosa,", AL , 35401
 Wellington,Haywood Jewelers," 115 W Grand Ave,"," Rainbow City,", AL , 35906
 Wellington,McNair Jewelers Inc," 231 Broad St,"," Gadsden,", AL , 35901
 Wellington,B & B Pawn & Jewelry," 1220 W Meighan Blvd,"," Gadsden,", AL , 35901
 Wellington,Off Campus Pawn & Storage LLC," 480 George Wallace Dr,"," Gadsden,", AL , 35903
 Wellington,Fourth Street Jewelers," 213 S 4th St Gadsden,"," Gadsden,", AL , 35901
 Wellington,Mal's Jewelry & Loan Co," 549 Broad St,"," Gadsden,", AL , 35901
 Wellington,Kay Jewelers," GADSDEN Mall,"," Gadsden,", AL , 35901
 Wellington,Kay Jewelers," 1001 Rainbow Dr Suite 54,"," Gadsden,", AL , 35901
 Weogufka,Griffin's Jewelers," 123 S Broadway Ave,"," Sylacauga,", AL , 35150
 Weogufka,Michael's Jewelry & Pawn," 205 W College St,"," Columbiana,", AL , 35051
 Weogufka,Edwards Jewelers," 617 2nd Ave N,"," Clanton,", AL , 35045
 Weogufka,Morlyn's," 621 2nd Ave N,"," Clanton,", AL , 35045
 Weogufka,Main Street Jewelers," 605 2nd Ave N,"," Clanton,", AL , 35045
 Weogufka,Southern Valley Pawn," 701 2nd Ave N,"," Clanton,", AL , 35045
 Weogufka,House Jewelry Co," 119 Main St,"," Alexander City,", AL , 35010
 Wedowee,Kay Jewelers," 1301 Cambridge Pl,"," Anniston,", AL , 36207
 Wedowee,Mike's Treasure Chest," 117 E 17th St,"," Anniston,", AL , 36201
 Wedowee,Galloway Gold Pawn & Music Shop," 5730 McClellan Blvd,"," Anniston,", AL , 36206
 Wedowee,Yung Lam Jewelers," 115 E 18th St,"," Anniston,", AL , 36201
 Wedowee,Midway Pawn Shop," 1934 Front St,"," Anniston,", AL , 36201
 Wedowee,Gene's Inc," 2105 Quintard Ave,"," Anniston,", AL , 36201
 Wedowee,Thompsons Pawn Shop," 8149 McClellan Blvd,"," Anniston,", AL , 36206
 Wedowee,Gold Post Pawn and Jewelry," 8149 McClellan Blvd,"," Anniston,", AL , 36206
 Weaver,Gold Post Pawn and Jewelry," 8149 McClellan Blvd,"," Anniston,", AL , 36206
 Weaver,Griffin's Jewelers," 1028 Noble St,"," Anniston,", AL , 36201
 Weaver,Couch's Jewelers," 15 E 10th St,"," Anniston,", AL , 36201
 Weaver,Stedham's Jewelers," 2105 Quintard Ave,"," Anniston,", AL , 36201
 Weaver,Diamond Depot," 1225 Snow St Ste 18,"," Oxford,", AL , 36203
 Webb,The Nature Gallery," 156 N Foster St,"," Dothan,", AL , 36303
 Webb,Park-N-Pawn," 1765 Montgomery Hwy,"," Dothan,", AL , 36303
 Waverly,Pawn Central Inc," 1622 Pepperell Pkwy Ste 2,"," Opelika,", AL , 36801
 Waverly,It's Fashion," 820 Columbus Pkwy,"," Opelika,", AL , 36801
 Waverly,Ware Jewelers," 2163 Tiger Town Pkwy,"," Opelika,", AL , 36801
 Waverly,Hometown Jewelry Company," 3909 Pepperell Pkwy Ste E,"," Opelika,", AL , 36801
 Waverly,Maria Foot," 231 S 8th St,"," Opelika,", AL , 36801
 Waverly,Ware Jewelers," 1515 2nd Ave,"," Opelika,", AL , 36801
 Waverly,Howard's Fine Jewelry," 1147 Opelika Rd,"," Auburn,", AL , 36830
 Waverly,Ware Jewelers," 111 S College St,"," Auburn,", AL , 36830
 Waverly,Swanson Diamond Center," 920 Opelika Rd,"," Auburn,", AL , 36830
 Waverly,Private Gallery," 140 N College St # 102,"," Auburn,", AL , 36830
 Waverly,Tanory Diamonds," 129 E Magnolia Ave,"," Auburn,", AL , 36830
 Watson,Midas Jewelers," 7201 Aaron Aronov Dr Ste 11,"," Fairfield,", AL , 35064
 Watson,KC Charms," 704 Greenbriar Rd,"," Fairfield,", AL , 35064
 Watson,Intrigue Jewelers," 7201 Aaron Aronov Dr,"," Fairfield,", AL , 35064
 Watson,Agnew Jewelers," 311 Main St Ste 109,"," Mulga,", AL , 35118
 Watson,Kay Jewelers," 3465 Lowery Pkwy Suite 107,"," Fultondale,", AL , 35068
 Watson,Jewel Source," 1725 Decatur Hwy,"," Fultondale,", AL , 35068
 Watson,Alabama Wholesale Diamonds," 1820 Tin Valley Cir,"," Birmingham,", AL , 35235
 Watson,We Buy Gold," 880 Brookwood Vlg,"," Birmingham,", AL , 35209
 Wattsville,Friedman's," 5925 Trussville Clay Rd,"," Trussville,", AL , 35173
 Wattsville,Dr.jewelry," 243 US Highway 11,"," Trussville,", AL , 35173
 Wattsville,Southern Jewelers Services," 7018 Gadsden Hwy Ste 108,"," Trussville,", AL , 35173
 Wattsville,Rainbow Jewelry & Loan," 3335 Rainbow Dr,"," Rainbow City,", AL , 35906
 Wattsville,Haywood Jewelers," 3354 Rainbow Dr,"," Rainbow City,", AL , 35906
 Wattsville,Hbn Wholesale," 260 Wiggins St,"," Rainbow City,", AL , 35906
 Wattsville,Haywood Jewelers," 115 W Grand Ave,"," Rainbow City,", AL , 35906
 Wattsville,Boyd's Oneonta Pawn Shop," 402 2nd Ave E,"," Oneonta,", AL , 35121
 Waterloo,Holt's Jewelry Clinic," 455 Wayne Rd,"," Savannah,", TN , 38372
 Waterloo,Grogan Jewelers," 285 Cox Creek Pkwy,"," Florence,", AL , 35630
 Waterloo,Pawn Max Inc," 855 Florence Blvd,"," Florence,", AL , 35630
 Waterloo,Lons Jeweler," 1559 Florence Blvd,"," Florence,", AL , 35630
 Waterloo,Mayhall Benchmaster Jewelry," 168 Ana Dr,"," Florence,", AL , 35630
 Waterloo,Zales," 301 Cox Creek Pkwy,"," Florence,", AL , 35630
 Waterloo,Grogan Jewelers," 285 Cox Creek Pkwy,"," Florence,", AL , 35630
 Waterloo,Grogan Jewelers," 251 Cox Creek Pkwy,"," Florence,", AL , 35630
 Waterloo,Graham Diamond Co Inc," 285 Cox Creek Pkwy,"," Florence,", AL , 35630
 Waterloo,Kay Jewelers," 301 Cox Creek Pkwy Suite 1030,"," Florence,", AL , 35630
 Waterloo,Lumpkin's Landing," 400 County Road 345,"," Florence,", AL , 35634
 Waterloo,We Buy Gold," 1554 Florence Blvd,"," Florence,", AL , 35630
 Waterloo,We Buy Gold & Jewelry Boutique," 1554 Florence Blvd,"," Florence,", AL , 35630
 Warrior,Miss Sadie's Vintage Designs," 312 Brentwood Ave,"," Trussville,", AL , 35173
 Warrior,Friedman's," 5925 Trussville Clay Rd,"," Trussville,", AL , 35173
 Warrior,Dr.jewelry," 243 US Highway 11,"," Trussville,", AL , 35173
 Warrior,Southern Jewelers Services," 7018 Gadsden Hwy Ste 108,"," Trussville,", AL , 35173
 Ward,Jewelry Palace," 1300 Bonita Lakes Cir,"," Meridian,", MS , 39301
 Ward,Kay Jewelers," 1490 Bonita Lakes Cir,"," Meridian,", MS , 39301
 Ward,Reeds Jewelers," 1150 Bonita Lakes Cir,"," Meridian,", MS , 39301
 Ward,Jewel Time," 1834 Bonita Lakes Cir,"," Meridian,", MS , 39301
 Ward,Lawrence's Jewelry and Repair," 2501 7th St,"," Meridian,", MS , 39301
 Ward,Jewelmount Inc," 9416 Lizelia Rd,"," Meridian,", MS , 39305
 Ward,Paynes Custom Jewelry," 9165 Lizelia Rd,"," Meridian,", MS , 39305
 Tuscumbia,Grogan Jewelers," 251 Cox Creek Pkwy,"," Florence,", AL , 35630
 Trussville,Lady G Boutique," 8680 Old Highway 75,"," Pinson,", AL , 35126
 Trussville,Wild Sage Jewelry," 5802 Dewey Heights Rd,"," Pinson,", AL , 35126
 Trussville,J & H Diamond Jewelers," 5118 Old Springville Rd,"," Pinson,", AL , 35126
 Trussville,Kay Jewelers," 3465 Lowery Pkwy Suite 107,"," Fultondale,", AL , 35068
 Saint Stephens,Alabama Precious Metal," 801 S Alabama Ave,"," Monroeville,", AL , 36460
 Saint Stephens,Johnson Jewelers," 56 E Claiborne St,"," Monroeville,", AL , 36460
 Saint Stephens,Hutcherson Jewelers," 23 Mayfield St,"," Monroeville,", AL , 36460
 Saint Stephens,Earle's Jewelers," 119 N Main St,"," Atmore,", AL , 36502
 Saint Stephens,State Line Pawn Shop," 300 E Church St Ste G,"," Atmore,", AL , 36502
 Saint Stephens,Frogmore Boutique," 306 Shelton Beach Rd,"," Saraland,", AL , 36571
 Saint Stephens,Andress Jewelry," 21 1/2 Saraland Blvd S,"," Saraland,", AL , 36571
 Saint Stephens,Andress Jewelry," 22 Saraland Blvd N,"," Saraland,", AL , 36571
 Trinity,It's Fashion," 1820 6th Ave SE,"," Decatur,", AL , 35601
 Trinity,Jimmy Smith Jewelers," 2019 6th Ave SE Ste 2,"," Decatur,", AL , 35601
 Trinity,Southern Bullion Coin & Jewelry," 1605 Beltline Rd SW,"," Decatur,", AL , 35601
 Trinity,Gold & Diamond Inc," 1801 Beltline Rd SW,"," Decatur,", AL , 35601
 Trinity,AAA Pawn," 1508 Moulton St W,"," Decatur,", AL , 35601
 Troy,Jewel Box," 328 Simmons St,"," Elba,", AL , 36323
 Troy,Nelson Gail," 1591 Caroline St,"," Elba,", AL , 36323
 Troy,Coleman's Jewelry & Apparel," 225 Prairie St N,"," Union Springs,", AL , 36089
 Troy,Gwen's Place," 222 Prairie St N,"," Union Springs,", AL , 36089
 Walnut Grove,McNair Jewelers Inc," 231 Broad St,"," Attalla,", AL , 35954
 Walnut Grove,Joe's Pawn Shop," 11411 US Highway 431,"," Albertville,", AL , 35950
 Walnut Grove,Joe's Pawn Shop," 11411 US Highway 431,"," Albertville,", AL , 35950
 Epes,Everyday Indulgence," 2111 University Blvd,"," Tuscaloosa,", AL , 35401
 Fackler,Treasures," 219 Glenn Blvd SW,"," Fort Payne,", AL , 35967
 Fackler,J Temple Jewelry," 3017 Lake Hampton Dr SE,"," Owens Cross Roads,", AL , 35763
 Stapleton,Brenny's Too," 331 Fairhope Ave,"," Fairhope,", AL , 36532
 Stapleton,David's Jewelers," 18995 Highland Dr,"," Fairhope,", AL , 36532
 Stapleton,Metal Benders," 2 S Church St,"," Fairhope,", AL , 36532
 Stapleton,The Fairhope Connection," 315 Fairhope Ave,"," Fairhope,", AL , 36532
 Stapleton,Simply Divine," 319 Fairhope Ave,"," Fairhope,", AL , 36532
 Stapleton,Dion Jewelry Designs," 58 S Section St,"," Fairhope,", AL , 36532
 Stapleton,Mariposa Designs," 106 Pebble Ct,"," Fairhope,", AL , 36532
 Stapleton,Fairhope Estate Jewelers," 309 De La Mare Ave,"," Fairhope,", AL , 36532
 Stapleton,Private Gallery," 12 S Bancroft St,"," Fairhope,", AL , 36532
 Somerville,JV's Pawn Shop," 1815-1 6th Ave Southeast,"," Decatur,", AL , 35601
 Somerville,Zales," 1801 Beltline Rd SW,"," Decatur,", AL , 35601
 Somerville,Kay Jewelers," 1801 Beltline Rd SW Space A9,"," Decatur,", AL , 35601
 Somerville,Jarvis," 203 Commerce Cir SW,"," Decatur,", AL , 35601
 Sterrett,Cash America Pawn," 9416 Parkway E,"," Birmingham,", AL , 35206
 Sterrett,Southeastern Jewelers Inc," 5299 Valleydale Rd,"," Birmingham,", AL , 35242
 Sterrett,Wilson Jewelry Co," 205 20th St N,"," Birmingham,", AL , 35203
 Sterrett,Bromberg And Co Inc," 131 Summit Pkwy,"," Birmingham,", AL , 35209
 Sterrett,ETC Jewelry Accessories," 2726 Cahaba Rd,"," Birmingham,", AL , 35223
 Sterrett,Cummings Jewelry Design & Repair," 3166 Heights Vlg,"," Birmingham,", AL , 35243
 Sterrett,Hanna Antiques Mall," 2424 7th Ave S,"," Birmingham,", AL , 35233
